Unnamed: 0,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,Unnamed: 17,elem_in_site_order,elem_by_formula_order,A1,A2,B1,B2,X
196,-3.779215897,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Sc, Element Cr, Element Ge, Element Te, Element P]",-48.63815045,Sc1Cr1Ge1Te6P1,2.7643,0,10,3,0,"[162.0, 130.0, 137.0, 160.0, 128.0]","[15.0, 7.23, 13.6, 20.5, 17.0]","[148.0, 122.0, 121.0, 136.0, 111.00000000000001]","[142.28, 78.4, 39.43, 37.0, 24.93]","[0.188, 0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607]","[21, 24, 32, 52, 15]",,"['Sc', 'Cr', 'Ge', 'P', 'Te']","['Sc', 'Cr', 'Ge', 'Te', 'P']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
197,-4.14041504,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Sc, Element Cr, Element Ge, Element Te]",-48.21230145,Sc1Cr1Ge2Te6,3.011,1,10,3,0,"[162.0, 130.0, 137.0, 160.0]","[15.0, 7.23, 13.6, 20.5]","[148.0, 122.0, 121.0, 136.0]","[142.28, 78.4, 39.43, 37.0]","[0.188, 0.6659999999999999, 1.232712, 1.9708759999999999]","[21, 24, 32, 52]",,"['Sc', 'Cr', 'Ge', 'Ge', 'Te']","['Sc', 'Cr', 'Ge', 'Te']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
198,-4.329371045,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Sc, Element Cr, Element Si, Element Ge, Element Te]",-49.20387774,Sc1Cr1Si1Ge1Te6,3.0113,0,10,3,0,"[162.0, 130.0, 132.0, 137.0, 160.0]","[15.0, 7.23, 12.1, 13.6, 20.5]","[148.0, 122.0, 115.99999999999999, 121.0, 136.0]","[142.28, 78.4, 37.31, 39.43, 37.0]","[0.188, 0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999]","[21, 24, 14, 32, 52]",,"['Sc', 'Cr', 'Si', 'Ge', 'Te']","['Sc', 'Cr', 'Si', 'Ge', 'Te']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
199,-4.124374045,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}]","[Element Sc, Element Cr, Element Si, Element Sn, Element Te]",-48.38553198,Sc1Cr1Si1Sn1Te6,3.0122,1,10,3,0,"[162.0, 130.0, 132.0, 162.0, 160.0]","[15.0, 7.23, 12.1, 16.3, 20.5]","[148.0, 122.0, 115.99999999999999, 140.0, 136.0]","[142.28, 78.4, 37.31, 42.4, 37.0]","[0.188, 0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999]","[21, 24, 14, 50, 52]",,"['Sc', 'Cr', 'Si', 'Si', 'Te']","['Sc', 'Cr', 'Si', 'Sn', 'Te']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
200,-4.051460572,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Sc, Element Cr, Element Si, Element Te, Element P]",-49.71301541,Sc1Cr1Si1Te6P1,2.7633,1,10,3,0,"[162.0, 130.0, 132.0, 160.0, 128.0]","[15.0, 7.23, 12.1, 20.5, 17.0]","[148.0, 122.0, 115.99999999999999, 136.0, 111.00000000000001]","[142.28, 78.4, 37.31, 37.0, 24.93]","[0.188, 0.6659999999999999, 1.3895211, 1.9708759999999999, 0.746607]","[21, 24, 14, 52, 15]",,"['Sc', 'Cr', 'Si', 'P', 'Te']","['Sc', 'Cr', 'Si', 'Te', 'P']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
201,-4.54812282,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Sc, Element Cr, Element Si, Element Te]",-50.2252498,Sc1Cr1Si2Te6,3.0115,0,10,3,0,"[162.0, 130.0, 132.0, 160.0]","[15.0, 7.23, 12.1, 20.5]","[148.0, 122.0, 115.99999999999999, 136.0]","[142.28, 78.4, 37.31, 37.0]","[0.188, 0.6659999999999999, 1.3895211, 1.9708759999999999]","[21, 24, 14, 52]",,"['Sc', 'Cr', 'Si', 'Si', 'Te']","['Sc', 'Cr', 'Si', 'Te']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
202,-4.00727658,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Sc, Element Cr, Element Sn, Element Ge, Element Te]",-47.46581423,Sc1Cr1Sn1Ge1Te6,3.0117,1,10,3,0,"[162.0, 130.0, 162.0, 137.0, 160.0]","[15.0, 7.23, 16.3, 13.6, 20.5]","[148.0, 122.0, 140.0, 121.0, 136.0]","[142.28, 78.4, 42.4, 39.43, 37.0]","[0.188, 0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999]","[21, 24, 50, 32, 52]",,"['Sc', 'Cr', 'Ge', 'Ge', 'Te']","['Sc', 'Cr', 'Sn', 'Ge', 'Te']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
203,-3.692201407,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Sc, Element Cr, Element Sn, Element Te, Element P]",-47.9377872,Sc1Cr1Sn1Te6P1,2.7882,0,10,3,0,"[162.0, 130.0, 162.0, 160.0, 128.0]","[15.0, 7.23, 16.3, 20.5, 17.0]","[148.0, 122.0, 140.0, 136.0, 111.00000000000001]","[142.28, 78.4, 42.4, 37.0, 24.93]","[0.188, 0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607]","[21, 24, 50, 52, 15]",,"['Sc', 'Cr', 'P', 'P', 'Te']","['Sc', 'Cr', 'Sn', 'Te', 'P']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
204,-3.80239467,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Sn: 0.2}, {Element Te: 0.6}]","[Element Sc, Element Cr, Element Sn, Element Te]",-46.64758356,Sc1Cr1Sn2Te6,2.5872,0,10,3,0,"[162.0, 130.0, 162.0, 160.0]","[15.0, 7.23, 16.3, 20.5]","[148.0, 122.0, 140.0, 136.0]","[142.28, 78.4, 42.4, 37.0]","[0.188, 0.6659999999999999, 1.112067, 1.9708759999999999]","[21, 24, 50, 52]",,"['Sc', 'Cr', 'Te']","['Sc', 'Cr', 'Sn', 'Te']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}",{},{}
205,-2.991786864,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Sc, Element Cr, Element Te, Element P]",-48.63776956,Sc1Cr1Te6P2,3.0344,0,10,3,0,"[162.0, 130.0, 160.0, 128.0]","[15.0, 7.23, 20.5, 17.0]","[148.0, 122.0, 136.0, 111.00000000000001]","[142.28, 78.4, 37.0, 24.93]","[0.188, 0.6659999999999999, 1.9708759999999999, 0.746607]","[21, 24, 52, 15]",,"['Sc', 'Cr', 'P', 'P', 'Te']","['Sc', 'Cr', 'Te', 'P']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
206,-1.719557207,"[{Element Ta: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Ta, Element Cr, Element Ge, Element Te, Element P]",-52.09883759,Ta1Cr1Ge1Te6P1,3.9981,0,4,5,0,"[149.0, 130.0, 137.0, 160.0, 128.0]","[10.9, 7.23, 13.6, 20.5, 17.0]","[146.0, 122.0, 121.0, 136.0, 111.00000000000001]","[88.0, 78.4, 39.43, 37.0, 24.93]","[0.322, 0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607]","[73, 24, 32, 52, 15]",,"['Ta', 'Cr', 'Ge', 'P', 'Te']","['Ta', 'Cr', 'Ge', 'Te', 'P']","{'atomic_rad': 149.0, 'atomic_vol': 10.9, 'covalent_rad': 146.0, 'dipole': 88.0, 'eaffinity': 0.322, 'num_electrons': 73}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
207,-2.04784591,"[{Element Ta: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Ta, Element Cr, Element Ge, Element Te]",-51.64007815,Ta1Cr1Ge2Te6,3.0163,1,4,5,0,"[149.0, 130.0, 137.0, 160.0]","[10.9, 7.23, 13.6, 20.5]","[146.0, 122.0, 121.0, 136.0]","[88.0, 78.4, 39.43, 37.0]","[0.322, 0.6659999999999999, 1.232712, 1.9708759999999999]","[73, 24, 32, 52]",,"['Ta', 'Cr', 'Ge', 'Ge', 'Te']","['Ta', 'Cr', 'Ge', 'Te']","{'atomic_rad': 149.0, 'atomic_vol': 10.9, 'covalent_rad': 146.0, 'dipole': 88.0, 'eaffinity': 0.322, 'num_electrons': 73}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
208,-2.014430285,"[{Element Ta: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Ta, Element Cr, Element Si, Element Ge, Element Te]",-52.40928281,Ta1Cr1Si1Ge1Te6,3.3923,0,4,5,0,"[149.0, 130.0, 132.0, 137.0, 160.0]","[10.9, 7.23, 12.1, 13.6, 20.5]","[146.0, 122.0, 115.99999999999999, 121.0, 136.0]","[88.0, 78.4, 37.31, 39.43, 37.0]","[0.322, 0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999]","[73, 24, 14, 32, 52]",,"['Ta', 'Cr', 'Si', 'Ge', 'Te']","['Ta', 'Cr', 'Si', 'Ge', 'Te']","{'atomic_rad': 149.0, 'atomic_vol': 10.9, 'covalent_rad': 146.0, 'dipole': 88.0, 'eaffinity': 0.322, 'num_electrons': 73}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
209,-2.103802325,"[{Element Ta: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}]","[Element Ta, Element Cr, Element Si, Element Sn, Element Te]",-51.88530609,Ta1Cr1Si1Sn1Te6,3.0152,0,4,5,0,"[149.0, 130.0, 132.0, 162.0, 160.0]","[10.9, 7.23, 12.1, 16.3, 20.5]","[146.0, 122.0, 115.99999999999999, 140.0, 136.0]","[88.0, 78.4, 37.31, 42.4, 37.0]","[0.322, 0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999]","[73, 24, 14, 50, 52]",,"['Ta', 'Cr', 'Si', 'Si', 'Te']","['Ta', 'Cr', 'Si', 'Sn', 'Te']","{'atomic_rad': 149.0, 'atomic_vol': 10.9, 'covalent_rad': 146.0, 'dipole': 88.0, 'eaffinity': 0.322, 'num_electrons': 73}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
210,-1.929989932,"[{Element Ta: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Ta, Element Cr, Element Si, Element Te, Element P]",-53.1118906,Ta1Cr1Si1Te6P1,4.0257,0,4,5,0,"[149.0, 130.0, 132.0, 160.0, 128.0]","[10.9, 7.23, 12.1, 20.5, 17.0]","[146.0, 122.0, 115.99999999999999, 136.0, 111.00000000000001]","[88.0, 78.4, 37.31, 37.0, 24.93]","[0.322, 0.6659999999999999, 1.3895211, 1.9708759999999999, 0.746607]","[73, 24, 14, 52, 15]",,"['Ta', 'Cr', 'Si', 'P', 'Te']","['Ta', 'Cr', 'Si', 'Te', 'P']","{'atomic_rad': 149.0, 'atomic_vol': 10.9, 'covalent_rad': 146.0, 'dipole': 88.0, 'eaffinity': 0.322, 'num_electrons': 73}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
211,-2.09950648,"[{Element Ta: 0.1}, {Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Ta, Element Cr, Element Si, Element Te]",-53.29697929,Ta1Cr1Si2Te6,3.743,0,4,5,0,"[149.0, 130.0, 132.0, 160.0]","[10.9, 7.23, 12.1, 20.5]","[146.0, 122.0, 115.99999999999999, 136.0]","[88.0, 78.4, 37.31, 37.0]","[0.322, 0.6659999999999999, 1.3895211, 1.9708759999999999]","[73, 24, 14, 52]",,"['Ta', 'Cr', 'Si', 'Si', 'Te']","['Ta', 'Cr', 'Si', 'Te']","{'atomic_rad': 149.0, 'atomic_vol': 10.9, 'covalent_rad': 146.0, 'dipole': 88.0, 'eaffinity': 0.322, 'num_electrons': 73}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
212,-2.20446112,"[{Element Ta: 0.1}, {Element Cr: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Ta, Element Cr, Element Sn, Element Ge, Element Te]",-51.1833446,Ta1Cr1Sn1Ge1Te6,3.0161,1,4,5,0,"[149.0, 130.0, 162.0, 137.0, 160.0]","[10.9, 7.23, 16.3, 13.6, 20.5]","[146.0, 122.0, 140.0, 121.0, 136.0]","[88.0, 78.4, 42.4, 39.43, 37.0]","[0.322, 0.6659999999999999, 1.112067, 1.232712, 1.9708759999999999]","[73, 24, 50, 32, 52]",,"['Ta', 'Cr', 'Ge', 'Ge', 'Te']","['Ta', 'Cr', 'Sn', 'Ge', 'Te']","{'atomic_rad': 149.0, 'atomic_vol': 10.9, 'covalent_rad': 146.0, 'dipole': 88.0, 'eaffinity': 0.322, 'num_electrons': 73}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
213,-1.733237267,"[{Element Ta: 0.1}, {Element Cr: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Ta, Element Cr, Element Sn, Element Te, Element P]",-51.49916889,Ta1Cr1Sn1Te6P1,3.9973,0,4,5,0,"[149.0, 130.0, 162.0, 160.0, 128.0]","[10.9, 7.23, 16.3, 20.5, 17.0]","[146.0, 122.0, 140.0, 136.0, 111.00000000000001]","[88.0, 78.4, 42.4, 37.0, 24.93]","[0.322, 0.6659999999999999, 1.112067, 1.9708759999999999, 0.746607]","[73, 24, 50, 52, 15]",,"['Ta', 'Cr', 'P', 'P', 'Te']","['Ta', 'Cr', 'Sn', 'Te', 'P']","{'atomic_rad': 149.0, 'atomic_vol': 10.9, 'covalent_rad': 146.0, 'dipole': 88.0, 'eaffinity': 0.322, 'num_electrons': 73}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
