elements,formula,id,class,dipole,atomic_e_neg,atomic_masses,atomic_num_e,atomic_rad,atomic_vdw_rad,atomic_vol,atomic_ionization,atomic_e_affinity,atomic_dipole_polarizability,atomic_cov_rad,atomoic_nvalence,atomic_hardness,weights,evac,evacdiff,dipz,efermi,gap,vbm,cbm,gap_dir,gap_dir_nosoc,gap_nosoc,workfunction,vbm_hse,cbm_hse,gap_dir_hse,gap_hse,ehull,hform,cell_area,spgnum,lgnum,emass_vb_dir1,emass_vb_dir2,emass_cb_dir1,emass_cb_dir2,alphax_lat,alphay_lat,alphaz_lat,alphax,alphay,alphaz,minhessianeig,alphax_el,alphay_el,alphaz_el,speed_of_sound_x,speed_of_sound_y,c_11,c_12,c_13,c_21,c_22,c_23,c_31,c_32,c_33,energy,free_energy,vbm_gw,cbm_gw,gap_dir_gw,gap_gw,mass,num_electron,avg_e_neg_pauling,num_atoms,num_e_avg,num_e_max_dif,num_e_std,vdw_rad_avg,vdw_rad_max_dif,vdw_rad_std,atomic_rad_avg,atomic_rad_max_dif,atomic_rad_std,atomic_vol_avg,atomic_vol_max_dif,atomic_vol_std,e_affinity_avg,e_affinity_max_dif,e_affinity_std,e_neg_avg,e_neg_max_dif,e_neg_std,dipole_polarizability_avg,dipole_polarizability_max_dif,dipole_polarizability_std,cov_rad_avg,cov_rad_max_dif,cov_rad_std,nvalence_avg,nvalence_max_dif,nvalence_std,hardness_avg,hardness_max_dif,hardness_std,ionization_avg,ionization_max_dif,ionization_std,dipole_avg,ionization_total,lattice,positions,numbers,sine coulomb matrix eig 0,sine coulomb matrix eig 1,sine coulomb matrix eig 2,sine coulomb matrix eig 3,sine coulomb matrix eig 4,sine coulomb matrix eig 5,sine coulomb matrix eig 6,sine coulomb matrix eig 7,composition,pc1_soap,pc2_soap,SHG 0.4-0.9eV_x,SHG 0.4-0.9eV_y,SHG 0.9 -1.6eV_x,SHG 0.9 -1.6eV_y,SHG 1.6-2.1eV_x,SHG 1.6-2.1eV_y,Direction
"['W', 'Se']",WSe2,10394,TMDC-H,"[4.15683497, -2.39994979, 7.96146365e-11]","[1.7, 2.55]","[183.84, 78.971]","[74, 34]","[135.0, 115.0]","[218.00000000000003, 190.0]","[9.53, 16.5]","[7.86403, 9.752392]","[0.81626, 2.02067]","[68.0, 28.9]","[162.0, 120.0]","[6, 6]","[3.523885, 3.865861]","[1, 2]",4.689275867,1.51E-09,7.96E-11,0.456184206,1.237876337,-0.162753962,1.075122375,1.237876337,1.553099407,1.553099407,4.23309166,-0.303218429,1.427218702,1.730437132,1.730437132,0,-0.594374535,9.53996695,187,78,-0.351779631,-0.351731377,0.454906558,0.456218558,0.130295165,0.130493961,0.001300882,6.720339477,6.720538273,0.412863744,-3.51E-15,6.590044312,6.590044312,0.411562861,4494.434174,4493.980062,120.1714926,22.89107852,-0.018791108,22.74170521,120.1472098,-0.020650525,0,0,97.29171899,-20.23394891,-20.23394891,-0.626796051,1.477119071,2.127380871,2.103915122,341.76,142,2.486666667,3,47.33333333,40,18.85618083,199.3333333,28,13.19932658,121.6666667,20,9.428090416,14.17666667,6.97,3.28568951,2.266666667,1.20441,0.567764319,1.6192,0.85,0.400693843,41.93333333,39.1,18.43191676,134,42,19.79898987,6,0,0,3.751869,0.341976,0.161209032,9.122938,1.888362,0.890182384,0.585628393,27.368814,"[[3.3190066244679373, 0.0, 0.0], [-1.6595033122339686, 2.874344052118072, 0.0], [0.0, -0.0, 18.35855280439282]]","[[0.0, 0.0, 9.179276402196408], [1.6595033122339684, 0.9581146840393573, 10.858552804392817], [1.6595033122339684, 0.9581146840393573, 7.499999999999998]]","[74, 34, 34]",15316.85944,2408.087981,2327.8765,0,0,0,0,0,W1 Se2,-13.3931476,-11.29242661,0.793,3.859,1.311,9.718,1.704,6.612,yyy=-xxy=-yxx=-xyx
"['W', 'Te']",WTe2,15638,TMDC-H,"[5.73227722, -3.30953179, -2.00351974e-09]","[1.7, 2.1]","[183.84, 127.6]","[74, 52]","[135.0, 140.0]","[218.00000000000003, 206.0]","[9.53, 20.5]","[7.86403, 9.00966]","[0.81626, 1.9708759999999999]","[68.0, 38.0]","[162.0, 138.0]","[6, 6]","[3.523885, 3.5193920000000003]","[1, 2]",4.832898317,-3.32E-08,-2.00E-09,0.777956138,0.727112918,0.41439968,1.141512597,0.727112918,1.075636485,1.075636485,4.054942179,0.332033913,1.472898069,1.140864156,1.140864156,0.026295396,-0.109471772,10.91455383,187,78,-0.289031012,-0.289024676,0.352700808,0.35274915,0.615212944,0.613043945,0.005915164,9.474554175,9.472385176,0.472826142,-4.39E-15,8.859341231,8.859341231,0.466910978,3657.722594,3657.083966,89.36525996,15.14720907,4.67E-05,15.03609894,89.33405686,7.13E-05,0,0,74.28162083,-18.22325282,-18.22325309,0.062993902,1.439617271,1.376623369,1.376623369,439.04,178,2.186666667,3,59.33333333,22,10.37089946,210,12,5.656854249,138.3333333,5,2.357022604,16.84333333,10.97,5.171307593,1.966666667,1.154616,0.544291202,1.586004,0.4,0.188561808,48,30,14.14213562,146,24,11.3137085,6,0,0,3.520889667,0.004493,0.002118021,8.627783333,1.14563,0.540055161,0.807581809,25.88335,"[[3.55007622207136, 0.0, 0.0], [-1.77503811103568, 3.074456193684884, 0.0], [0.0, -0.0, 18.62392442646693]]","[[0.0, 0.0, 9.311962213233464], [1.77503811103568, 1.0248187312282946, 11.12392442646693], [1.77503811103568, 1.0248187312282946, 7.499999999999998]]","[74, 52, 52]",15342.15042,6630.099474,6477.405145,0,0,0,0,0,W1 Te2,-12.52855451,-9.698252387,0.562,6.838,1.37,9.189,1.862,7.351,yyy=-xxy=-yxx=-xyx
"['Y', 'Br']",Y2Br6,7286,,"[0.061836861, -0.0357015283, 2.1823197e-05]","[1.22, 2.96]","[88.90584, 79.904]","[39, 35]","[180.0, 115.0]","[231.99999999999997, 185.0]","[19.8, 23.5]","[6.21726, 11.81381]","[0.307, 3.3635882000000006]","[162.0, 21.0]","[190.0, 120.0]","[3, 7]","[2.9551299999999996, 4.2251109]","[2, 6]",2.457402366,7.97E-05,2.18E-05,-2.967761454,3.495944632,-4.71573377,-1.219789137,3.495944632,3.517535971,3.517535971,5.42516382,-5.547411193,-0.63756636,4.909844834,4.909844834,0.050658906,-1.912621556,49.55038624,191,80,-1.219192882,-1.219188036,0.839779126,0.839782991,1.113998581,1.086413261,0.078526633,2.069102369,2.041517048,0.413855813,-2.520602854,0.955103788,0.955103788,0.33532918,3196.062737,3198.675674,22.49851067,10.98784303,-8.63E-05,10.69381574,22.53531296,-1.39E-05,0.000180051,-0.000184768,11.9581814,-34.19146214,-34.19146214,,,,,657.2357,288,2.525,8,36,4,1.732050808,196.75,47,20.35159699,131.25,65,28.14582562,22.575,3.7,1.602146997,2.525,3.0565882,1.323541515,2.59944115,1.74,0.753442101,56.25,141,61.05479097,137.5,70,30.31088913,6,4,1.732050808,3.907615675,1.2699809,0.549917861,10.4146725,5.59655,2.423377237,0.008719052,83.31738,"[[7.56411644975737, -6.274005262903285e-19, 0.0], [-3.782058224878686, 6.5507170026736405, 0.0], [-5.431779002141364e-19, 0.0, 18.5694407070584]]","[[3.7820582248786776, 2.1835723342245443, 9.28470065230879], [2.7518356524838644e-15, 4.367144668449089, 9.284751381026433], [3.788018098723635, 0.0003909258208066661, 7.4986524998388635], [1.8883877272086151, 3.2700016362731694, 7.4986524998388635], [-1.8943476010535927, 3.2803244405793137, 7.4986524998388635], [3.788017834880935, 0.0003339697949706673, 11.07078120166666], [1.8883385337645724, 3.2700303427807507, 11.07078120166666], [-1.894298143767188, 3.2803526900979785, 11.07078120166666]]","[39, 39, 35, 35, 35, 35, 35, 35]",3728.522118,2997.778621,2850.163628,2774.578006,2319.362519,2318.333938,2417.70088,2415.026362,Y2 Br6,-25.25179221,185.6874799,,,,,,,
"['Y', 'Cl']",Y2Cl6,10433,,"[6.36511105e-06, -3.67489701e-06, 1.83122849e-10]","[1.22, 3.16]","[88.90584, 35.45]","[39, 17]","[180.0, 100.0]","[231.99999999999997, 175.0]","[19.8, 18.7]","[6.21726, 12.96763]","[0.307, 3.612725]","[162.0, 14.6]","[190.0, 102.0]","[3, 7]","[2.9551299999999996, 4.677452499999999]","[2, 6]",2.490922139,7.37E-10,1.83E-10,-3.343959554,4.419928921,-5.553924014,-1.133995094,4.419928921,4.421918942,4.421918942,5.834881693,-6.549033486,-0.53510702,6.013926466,6.013926466,0.042463932,-2.302170352,44.93755905,191,80,-1.579634043,-1.579131156,1.2009035,1.200986226,1.104324724,1.102409189,0.093124524,1.840814421,1.838898886,0.383258185,-0.309370813,0.736489697,0.736489697,0.290133662,4114.65056,4128.016786,24.43090509,13.24380679,-0.002394889,12.6485732,24.58988792,-0.002397964,0,3.23E-15,11.89459152,-38.51096606,-38.51096606,,,,,390.5297,180,2.675,8,22.5,22,9.526279442,189.25,57,24.68172401,120,80,34.64101615,18.975,1.1,0.476313972,2.675,3.305725,1.431420914,2.78629375,1.94,0.840044642,51.45,147.4,63.82607226,124,88,38.10511777,6,4,1.732050808,4.246871875,1.7223225,0.745787519,11.2800375,6.75037,2.922995952,8.97E-07,90.2403,"[[7.203431378987423, 5.84037333368596e-18, 0.0], [-3.6017156894937123, 6.238354568621075, 0.0], [0.0, 0.0, 18.310032422006238]]","[[3.6017156894937106, 2.079451522873694, 9.155017911975008], [5.3885157749426516e-15, 4.158903045747388, 9.155014510026692], [3.6075021843732578, 1.0203937717467614e-06, 7.498112839608476], [1.7979654809940282, 3.114165522549143, 7.498112839608476], [-1.8037519758735838, 3.1241880256782237, 7.498112839608476], [3.6075021840793386, -9.68923661078574e-07, 10.811919582291337], [1.7979637583415125, 3.1141665174623347, 10.811919582291337], [-1.8037502529271496, 3.1241890200823352, 10.811919582291337]]","[39, 39, 17, 17, 17, 17, 17, 17]",3422.957946,3164.422099,568.9973779,438.7398682,506.6450483,431.6783706,372.3011445,372.0135068,Y2 Cl6,218.7561437,8.805910388,,,,,,,
"['Y', 'I']",Y2I6,12531,,"[-0.000236157894, 0.000136345828, -6.61283158e-08]","[1.22, 2.66]","[88.90584, 126.90447]","[39, 53]","[180.0, 140.0]","[231.99999999999997, 198.0]","[19.8, 25.7]","[6.21726, 10.45126]","[0.307, 3.0590368]","[162.0, 32.9]","[190.0, 139.0]","[3, 7]","[2.9551299999999996, 3.6961116]","[2, 6]",2.722390771,-2.12E-07,-6.61E-08,-2.269913459,2.57443835,-3.557132634,-0.982694284,2.57443835,2.657678048,2.657678048,4.99230423,-4.18619546,-0.432019646,3.754175814,3.754175814,0.065204812,-1.406453313,56.57065647,189,79,-1.620479978,-1.618244943,1.309436659,1.309567142,1.074719066,1.233965031,0.114366598,2.414426984,2.573672948,0.512963229,-2.833917722,1.339707917,1.339707917,0.39859663,2268.874286,1797.140194,14.19236019,-1.920421188,-0.003872063,3.012812351,8.90425673,-0.004266907,2.75E-06,1.93E-06,11.51270011,-29.50521686,-29.50521686,,,,,939.23852,396,2.3,8,49.5,14,6.062177826,206.5,34,14.72243186,150,40,17.32050808,24.225,5.9,2.554774941,2.3,2.7520368,1.19166689,2.3710276,1.44,0.623538291,65.175,129.1,55.90193981,151.75,51,22.0836478,6,4,1.732050808,3.5108662,0.7409816,0.320854445,9.39276,4.234,1.83337578,-3.33E-05,75.14208,"[[8.082213031556588, -4.119401473669045e-19, 0.0], [-4.041106515778295, 6.999401804125646, 0.0], [-9.100218326061927e-22, 0.0, 18.90850012317553]]","[[4.041106515778289, 2.333133934708551, 9.454365346493184], [1.432249702703211e-15, 4.666267869417102, 9.454134773136664], [3.714518619613918, 5.304848424423715e-05, 7.503092773015692], [2.1838931473062027, 3.7825077924676833, 7.503092773015692], [-1.8573052511420383, 3.2168409631739148, 7.503092773015692], [3.714518618736293, -5.5179214160846664e-05, 11.405407351101966], [2.183799419808907, 3.782561907076653, 11.405407351101966], [-1.8572115227669688, 3.2168950762629693, 11.405407351101966]]","[39, 39, 53, 53, 53, 53, 53, 53]",2825.576087,3170.108956,8908.462293,7562.489631,7325.636209,6025.013772,6008.313813,6005.531156,Y2 I6,-16.34130474,-18.90127894,,,,,,,
"['Zn', 'Br']",ZnBr2,3053,,"[-3.09757155e-15, -7.16626644e-16, -4.90610353e-08]","[1.65, 2.96]","[65.38, 79.904]","[30, 35]","[135.0, 115.0]","[200.99999999999997, 185.0]","[9.2, 23.5]","[9.394199, 11.81381]","[0, 3.3635882000000006]","[38.67, 21.0]","[122.0, 120.0]","[12, 7]","[0, 4.2251109]","[1, 2]",2.324490936,-5.76E-07,-4.91E-08,-2.933424634,3.272389704,-4.569619486,-1.297229783,3.272389704,3.422123488,3.372473742,5.25791557,-5.475452579,-0.968630459,4.50682212,4.50682212,0,-0.923731529,15.40248725,115,59,-3.416726526,-1.024036412,1.354786613,1.354801104,1.701394499,1.697782015,1.342092167,2.823725734,2.819998015,1.66256053,-2.18E-11,1.122331235,1.122215999,0.320468363,3284.334354,3290.726642,26.18775097,-1.577975692,8.75E-09,-1.561961934,26.28978842,8.79E-09,0,0,3.276508381,-7.124405364,-7.124405364,-6.734623148,-0.3690251,6.365598049,6.365598049,225.217,100,2.523333333,3,33.33333333,5,2.357022604,190.3333333,16,7.542472333,121.6666667,20,9.428090416,18.73333333,14.3,6.741084647,2.523333333,3.3635882,1.585610684,2.242392133,1.31,0.617539922,26.89,17.67,8.329717882,120.6666667,2,0.942809042,8.666666667,5,2.357022604,2.8167406,4.2251109,1.991736379,11.007273,2.419611,1.140615564,-1.64E-08,33.021819,"[[3.9246003422856144, -2.2650016948045786e-18, 0.0], [3.2116181760720484e-18, 3.9246001904538312, 0.0], [2.841103046244146e-17, 0.0, 18.42239682094289]]","[[1.420551590302284e-17, -7.95971069729114e-17, 9.211198790364422], [7.755646805832992e-17, 1.9623000952269156, 10.687990278246833], [1.9623001711428072, 1.7141240494458717e-18, 7.7344087150608]]","[30, 35, 35]",1753.367223,4174.479779,905.1056009,0,0,0,0,0,Zn1 Br2,-15.65068692,33.90637768,0.885,0.126,1.596,0.194,2.094,0.687,zxx=-zyy
"['Zn', 'Br']",ZnBr2,4102,,"[3.168727, -1.82946539, 1.97416628e-14]","[1.65, 2.96]","[65.38, 79.904]","[30, 35]","[135.0, 115.0]","[200.99999999999997, 185.0]","[9.2, 23.5]","[9.394199, 11.81381]","[0, 3.3635882000000006]","[38.67, 21.0]","[122.0, 120.0]","[12, 7]","[0, 4.2251109]","[1, 2]",3.126286855,3.03E-13,1.97E-14,-2.277842463,2.41067351,-3.483179217,-1.072505708,2.41067351,2.60641164,2.60641164,5.404129318,-4.23534889,-0.786577676,3.448771214,3.448771214,0.249342153,-0.674389377,11.79686773,187,78,-0.571257376,-0.570630816,0.294230907,0.294316206,7.490519923,7.488726819,0.054330587,9.287868968,9.286075865,0.432382101,-1.578592382,1.797349045,1.797349045,0.378051514,4061.457615,4080.33254,52.28672916,16.89389802,-0.202726421,16.35027957,52.77384558,-0.203970248,0,0,35.91183016,-6.376378906,-6.376378906,-5.182690285,-0.440723568,4.741966717,4.741966717,225.217,100,2.523333333,3,33.33333333,5,2.357022604,190.3333333,16,7.542472333,121.6666667,20,9.428090416,18.73333333,14.3,6.741084647,2.523333333,3.3635882,1.585610684,2.242392133,1.31,0.617539922,26.89,17.67,8.329717882,120.6666667,2,0.942809042,8.666666667,5,2.357022604,2.8167406,4.2251109,1.991736379,11.007273,2.419611,1.140615564,0.446420537,33.021819,"[[3.690778984936476, 0.0, 0.0], [-1.845389492468238, 3.196308360708732, 0.0], [0.0, 0.0, 18.29086639145294]]","[[0.0, 0.0, 9.14543319572647], [1.845389492468238, 1.065436120236244, 10.79086639145294], [1.845389492468238, 1.065436120236244, 7.5]]","[30, 35, 35]",1750.768827,2599.296276,2482.8875,0,0,0,0,0,Zn1 Br2,-16.2201134,38.96355192,0.885,0.126,1.596,0.194,2.094,0.687,zxx=-zyy
"['Zn', 'Cl']",ZnCl2,6200,,"[-3.64110746e-15, 1.96126035e-14, -1.47247679e-07]","[1.65, 3.16]","[65.38, 35.45]","[30, 17]","[135.0, 100.0]","[200.99999999999997, 175.0]","[9.2, 18.7]","[9.394199, 12.96763]","[0, 3.612725]","[38.67, 14.6]","[122.0, 102.0]","[12, 7]","[0, 4.677452499999999]","[1, 2]",2.344541646,-1.92E-06,-1.47E-07,-3.331854552,4.213054705,-5.438381905,-1.225327199,4.213054705,4.244003655,4.242851211,5.676396198,-6.540481986,-0.844112465,5.696369522,5.696369522,0,-1.168997344,13.88420312,115,59,-6.274403074,-6.274173395,0.563541914,0.563544411,1.657038511,1.657275737,0.663858537,2.503670118,2.503831182,0.940646164,-5.68E-12,0.846631607,0.846555446,0.276787627,4127.736917,4143.877214,27.77053688,-2.467863593,-9.48E-08,-2.340751174,27.98813846,-9.49E-08,0,0,3.370424455,-8.261240661,-8.261240661,-7.88307352,-0.093633358,7.789440162,7.789440162,136.315,64,2.656666667,3,21.33333333,13,6.12825877,183.6666667,26,12.25651754,111.6666667,35,16.49915823,15.53333333,9.5,4.478342948,2.656666667,3.612725,1.703054897,2.408483333,1.51,0.711820826,22.62333333,24.07,11.34670682,108.6666667,20,9.428090416,8.666666667,5,2.357022604,3.118301667,4.6774525,2.204972254,11.77648633,3.573431,1.684531528,-4.91E-08,35.329459,"[[3.726151616190409, -9.556572355093439e-19, 0.0], [-2.4971680953625876e-19, 3.7261508781483035, 0.0], [6.512025971185059e-18, 0.0, 18.167838379715732]]","[[3.2560135341302695e-18, -2.1363995082021888e-16, 9.08392060587769], [-1.6863783664041876e-16, 1.8630754390741517, 10.44185383209599], [1.8630758080952046, -3.525194203552526e-18, 7.725988116480151]]","[30, 17, 17]",1754.641853,462.1126263,434.9612215,0,0,0,0,0,Zn1 Cl2,33.2932163,-6.9165209,0.891,0.061,1.595,0.085,2.099,0.128,zxx=-zyy
"['Zn', 'Cl']",ZnCl2,8298,,"[2.39139509, -1.3806726, 5.63071677e-14]","[1.65, 3.16]","[65.38, 35.45]","[30, 17]","[135.0, 100.0]","[200.99999999999997, 175.0]","[9.2, 18.7]","[9.394199, 12.96763]","[0, 3.612725]","[38.67, 14.6]","[122.0, 102.0]","[12, 7]","[0, 4.677452499999999]","[1, 2]",3.183601246,9.71E-13,5.63E-14,-2.786657779,3.433529802,-4.50342268,-1.069892877,3.433529802,3.483212262,3.483212262,5.970259024,-5.440138674,-0.721647655,4.718491019,4.718491019,0.235986206,-0.933011138,10.48846385,187,78,-0.824281223,-0.824237693,0.397697285,0.397717649,5.208239645,5.211664281,0.077308401,6.525909768,6.529334404,0.409346167,-1.467786291,1.317670123,1.317670123,0.332037766,5212.037456,5213.225198,58.61170914,18.75475073,0.00236589,18.67306896,58.63842557,0.002390257,0,0,39.95290208,-7.553282042,-7.553282042,-6.472472768,-0.231002373,6.241470395,6.241470395,136.315,64,2.656666667,3,21.33333333,13,6.12825877,183.6666667,26,12.25651754,111.6666667,35,16.49915823,15.53333333,9.5,4.478342948,2.656666667,3.612725,1.703054897,2.408483333,1.51,0.711820826,22.62333333,24.07,11.34670682,108.6666667,20,9.428090416,8.666666667,5,2.357022604,3.118301667,4.6774525,2.204972254,11.77648633,3.573431,1.684531528,0.336907497,35.329459,"[[3.4800912141689544, 0.0, 0.0], [-1.7400456070844772, 3.013847398957346, 0.0], [0.0, 0.0, 18.06033001236936]]","[[-3.8860115267665954e-19, 2.3655787159698755e-18, 9.030165006184726], [1.7400456070844772, 1.0046157996524485, 10.56033001236936], [1.7400456070844772, 1.0046157996524485, 7.5]]","[30, 17, 17]",1754.5485,686.937844,210.229356,0,0,0,0,0,Zn1 Cl2,39.7752851,-6.848306043,0.891,0.061,1.595,0.085,2.099,0.128,zxx=-zyy
"['Zn', 'F']",ZnF2,9347,,"[5.00252487e-14, -3.94194771e-15, 1.53973289e-08]","[1.65, 3.98]","[65.38, 18.998403163]","[30, 9]","[135.0, 50.0]","[200.99999999999997, 147.0]","[9.2, 17.1]","[9.394199, 17.42282]","[0, 3.4011897000000006]","[38.67, 3.74]","[122.0, 56.99999999999999]","[12, 7]","[0, 7.010815150000001]","[1, 2]",1.696250401,2.49E-07,1.54E-08,-4.945250524,4.424517187,-7.157509118,-2.73299193,4.492885686,4.504555654,4.441010319,6.641500925,-9.275480817,-2.364346859,6.987791065,6.911133958,0.111766241,-2.298827979,11.16963535,115,59,-10.83952808,-3.121100039,0.633540649,0.633540797,1.950635275,1.95162237,0.265978346,2.340496451,2.341492277,0.422991343,-4.58E-11,0.389861176,0.389869907,0.157012997,4616.994826,4611.716581,32.76061021,-3.634221692,-6.05E-06,-3.763869191,32.68574779,-5.77E-06,0,0,0.45341946,-11.25386202,-11.25386202,-10.36700656,-0.814421232,9.627805049,9.55258533,103.4058064,48,3.203333333,3,16,21,9.899494937,165,54,25.45584412,78.33333333,85,40.06938427,14.46666667,7.9,3.724095714,3.203333333,3.4011897,1.603336201,2.2674598,2.33,1.098372533,15.38333333,34.93,16.46615991,78.66666667,65,30.64129385,8.666666667,5,2.357022604,4.673876767,7.01081515,3.304929956,14.746613,8.028621,3.784728235,5.13E-09,44.239839,"[[3.3421003788175914, -2.117240329499727e-18, 0.0], [5.4545263828223345e-18, 3.3421004994774113, 0.0], [4.648476518222682e-18, 0.0, 17.53144227664784]]","[[2.324238304978558e-18, 1.331365300520501e-16, 8.765721236530162], [-7.805428689504787e-16, 1.6710502497387056, 9.732233818928009], [1.6710501894087957, -5.3318749140778945e-17, 7.799208585733154]]","[30, 9, 9]",1758.172998,105.49045,85.52968028,0,0,0,0,0,Zn1 F2,-12.02958745,-8.994057063,0.864,0.009,1.595,0.013,2.092,0.021,xxz=xzx=-yyz=-yzy
"['Zn', 'I']",ZnI2,11445,,"[4.52625566, -2.61323492, 2.88853193e-14]","[1.65, 2.66]","[65.38, 126.90447]","[30, 53]","[135.0, 140.0]","[200.99999999999997, 198.0]","[9.2, 25.7]","[9.394199, 10.45126]","[0, 3.0590368]","[38.67, 32.9]","[122.0, 139.0]","[12, 7]","[0, 3.6961116]","[1, 2]",3.457900934,3.75E-13,2.89E-14,-1.480580987,0.897591708,-1.929376841,-1.031785133,1.507656638,1.77523797,1.3122181,4.938481921,-2.452910969,-0.809284445,2.30887745,1.643626524,0.301554682,-0.311240139,13.93130095,187,78,-0.393709734,-0.393230699,0.38422123,0.520327041,16.39480779,19.04057552,0.080084951,19.08713856,21.73290629,0.52186579,-2.012469317,2.69233077,2.69233077,0.441780839,3454.039995,3450.356468,45.38997828,13.52277677,-0.202942744,13.61308778,45.2932185,-0.202856394,0,0,31.81089001,-5.074631418,-5.074631493,-3.162862118,-0.494428595,3.252654001,2.668433523,319.21794,136,2.323333333,3,45.33333333,23,10.84230398,199,3,1.414213562,138.3333333,5,2.357022604,20.2,16.5,7.778174593,2.323333333,3.0590368,1.442043777,2.039357867,1.01,0.476118566,34.82333333,5.77,2.720004085,133.3333333,17,8.013876853,8.666666667,5,2.357022604,2.4640744,3.6961116,1.742363718,10.09890633,1.057061,0.498303334,0.63767358,30.296719,"[[4.010795520957502, 0.0, 0.0], [-2.005397760478751, 3.4734508105340383, 0.0], [0.0, 0.0, 18.60454125420327]]","[[0.0, 0.0, 9.302270627101635], [2.005397760478751, 1.1578169368446793, 11.10454125420327], [2.005397760478751, 1.1578169368446793, 7.5]]","[30, 53, 53]",1747.43067,6970.227597,6785.182951,0,0,0,0,0,Zn1 I2,-13.94607156,-12.98784198,0.893,0.269,1.596,0.572,2.094,2.347,xxz=xzx=-yyz=-yzy
"['Zn', 'I']",ZnI2,12494,,"[-7.18210255e-15, -3.65825292e-15, 3.89904504e-09]","[1.65, 2.66]","[65.38, 126.90447]","[30, 53]","[135.0, 140.0]","[200.99999999999997, 198.0]","[9.2, 25.7]","[9.394199, 10.45126]","[0, 3.0590368]","[38.67, 32.9]","[122.0, 139.0]","[12, 7]","[0, 3.6961116]","[1, 2]",2.618579319,3.95E-08,3.90E-09,-2.006119137,2.431424985,-3.22183163,-0.790406645,2.431424985,2.767688112,2.673301956,4.624698456,-3.892751721,-0.473815325,3.418936396,3.418936396,0,-0.612794822,17.85514184,115,59,-3.284631526,-0.678559782,0.343234114,2.411254,1.677499281,1.687755856,1.886699976,3.230642818,3.238724922,2.263155169,-1.24E-11,1.553143538,1.550969066,0.376455193,2891.468776,2900.01142,24.81822024,-1.686550023,-2.05E-08,-1.761076553,24.96508429,-2.06E-08,0,0,3.037988228,-5.979295466,-5.979295466,-4.946965978,0.246029712,5.19299569,5.19299569,319.21794,136,2.323333333,3,45.33333333,23,10.84230398,199,3,1.414213562,138.3333333,5,2.357022604,20.2,16.5,7.778174593,2.323333333,3.0590368,1.442043777,2.039357867,1.01,0.476118566,34.82333333,5.77,2.720004085,133.3333333,17,8.013876853,8.666666667,5,2.357022604,2.4640744,3.6961116,1.742363718,10.09890633,1.057061,0.498303334,1.30E-09,30.296719,"[[4.225534626297893, -2.337523791188942e-19, 0.0], [2.0868640028420246e-18, 4.2255343798305045, 0.0], [9.313007458599763e-18, 0.0, 18.69109739779378]]","[[4.6565038166874104e-18, -1.7676722457612227e-16, 9.345548909673589], [1.2891639479182002e-16, 2.1127671899152523, 10.959979067004475], [2.112767313148946, -1.3004524899864271e-18, 7.7311188486711275]]","[30, 53, 53]",1753.132687,7057.966984,6691.741547,0,0,0,0,0,Zn1 I2,-13.75239068,-12.63041971,0.893,0.269,1.596,0.572,2.094,2.347,xxz=xzx=-yyz=-yzy
"['Zr', 'Br']",ZrBr2,11446,,"[3.64244916, -2.102969, 8.29651392e-11]","[1.33, 2.96]","[91.224, 79.904]","[40, 35]","[155.0, 115.0]","[223.0, 185.0]","[14.1, 23.5]","[6.6339, 11.81381]","[0.426, 3.3635882000000006]","[112.0, 21.0]","[175.0, 120.0]","[4, 7]","[3.1039499999999998, 4.2251109]","[1, 2]",3.868577734,1.37E-09,8.30E-11,0.630925813,0.8282377,0.216806962,1.045044663,1.475827778,1.482400017,0.867843686,3.237651922,0.192814638,1.469204737,1.995683746,1.276390099,0,-1.339398358,10.98978054,187,78,-0.411371426,-0.411368805,0.669562475,1.177761182,0.111932162,0.110931322,0.009198317,5.98301995,5.98201911,0.412622593,-3.82E-15,5.871087788,5.871087788,0.403424276,4378.070009,4389.388547,72.70337315,12.66578769,-0.00392768,11.51960891,73.07977627,-0.002923811,0,0,60.87846204,-14.59032557,-14.59033089,-0.174605947,1.562364591,2.348521587,1.736970538,251.032,110,2.416666667,3,36.66666667,5,2.357022604,197.6666667,38,17.91337179,128.3333333,40,18.85618083,20.36666667,9.4,4.431202495,2.416666667,2.9375882,1.384792358,2.384392133,1.63,0.768389369,51.33333333,91,42.89781139,138.3333333,55,25.92724864,6,3,1.414213562,3.8513906,1.1211609,0.528520317,10.08717333,5.17991,2.441832991,0.513160053,30.26152,"[[3.5622893626210863, -9.453509260607003e-21, 0.0], [-1.7811446813105432, 3.0850330836609365, 0.0], [0.0, 0.0, 18.65238485302725]]","[[-1.079736442258037e-18, 3.5763566694939793e-19, 9.326192430540809], [1.781144681310543, 1.028344361220312, 11.15238485302725], [1.781144681310543, 1.028344361220312, 7.5]]","[40, 35, 35]",3540.732777,2541.553181,2495.298354,0,0,0,0,0,Zr1 Br2,-16.20411724,32.78677067,0.89,0.263,1.596,0.569,2.098,2.406,yyy=-xxy=-yxx=-xyx
